NAME,DESCRIPTION,SEQAPASS,GENE_SYMBOLS,GENE_NAMES,GENE_URLS,AOP,EVENT,HIT_CALL,TOP,SCALED_TOP,AC50,LOGAC50,BMAD,MAXMED,MAXMED_UNITS,MAXMEDCONC,CUTOFF,FLAGS,MODLACC,MODLAC10,MODLACB,STOCK_CONCENTRATION,INTENDED_TARGET_FAMILY
ACEA_ER_AUC_viability,"Data from the assay component ACEA_ER_AUC_viability was analyzed  in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of growth reporter, loss-of-signal activity can be used to understand changes in the viability. 
Furthermore, this assay endpoint can be referred to as a secondary readout, because this assay has produced multiple assay endpoints where this one serves a viability function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""cytotoxicity"".",, , , ,,,Active,81.04899793637586,4.052449896818793,82.60123140617982,1.916986521762544,5.860768439731081,66.61075414733459,percent_activity,2,20,"[""Only highest conc above baseline, active""]",1.8563969051320957,1.8472929324726428,1.7976893763982003,20,cell cycle
APR_HepG2_MitoMembPot_24h_dn,"Data from the assay component APR_HepG2_MitoMembPot_24hr was analyzed into 2 assay endpoints. This assay endpoint, APR_HepG2_MitoMembPot_24h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of membrane potential reporter, loss-of-signal activity can be used to understand changes in the signaling. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""organelle conformation"".",, , , ,,,Active,4.04597444526065,4.870279952753077,88.26991766824456,1.94581272150924,0.0830747818300165,3.37164537110309,log2_fold_induction,2.30102999566398,0.830747818300165,,1.60079318989482,1.25146677949306,1.38564841376053,20,cell morphology
APR_HepG2_MitoMembPot_72h_dn,"Data from the assay component APR_HepG2_MitoMembPot_72hr was analyzed into 2 assay endpoints. This assay endpoint, APR_HepG2_MitoMembPot_72h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of membrane potential reporter, loss-of-signal activity can be used to understand changes in the signaling. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""organelle conformation"".",, , , ,,,Active,3.26802533016381,4.485016052741713,105.44894513154284,2.02304223959147,0.0728654098833392,2.72335444181685,log2_fold_induction,2.30102999566398,0.728654098833392,,1.79730284573467,1.54651404941165,1.62575668905888,20,cell morphology
ATG_Ahr_CIS_up,"Data from the assay component ATG_Ahr_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_Ahr_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene AHR. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is basic helix-loop-helix protein.",NP_001612.1,AHR,aryl hydrocarbon receptor,https://www.ncbi.nlm.nih.gov/gene/196,"[131,21,57,310,41,150,57,131,21,41,150,310]",[165],Active,5.030241336353182,5.077580942194977,1.6642049561144665,0.22120681103415268,0.19813534805724511,5.093087390444217,log2_fold_induction,2.30102999566398,0.9906767402862255,,-0.35504031568206335,-0.6028421476779897,-0.6796404536425145,20,dna binding
ATG_AP_1_CIS_up,"Data from the assay component ATG_AP_1_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_AP_1_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene FOS and JUN. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is basic leucine zipper.","NP_005243.1|NP_002219.1","FOS | JUN","FBJ murine osteosarcoma viral oncogene homolog , jun proto-oncogene","https://www.ncbi.nlm.nih.gov/gene/2353 , https://www.ncbi.nlm.nih.gov/gene/3725",,,Active,1.16963389329704,1.9500588649122472,12.705470066870484,1.1039907373652538,0.11995882938125292,0.9746949110883865,log2_fold_induction,2.30102999566398,0.5997941469062646,"[""Hit-call potentially confounded by overfitting""]",1.1525432894230057,0.3354210736772276,-0.9783454800131701,20,dna binding
ATG_BRE_CIS_up,"Data from the assay component ATG_BRE_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_BRE_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene SMAD1. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is Smad protein.",NP_005891.1,SMAD1,SMAD family member 1,https://www.ncbi.nlm.nih.gov/gene/4086,,,Active,1.7680096183813219,1.9305301618386168,8.823281613774089,0.9456301408788126,0.183163117917566,1.6716168829753402,log2_fold_induction,1.84509804001426,0.91581558958783,,0.9780664868675438,0.5868506457370803,-0.044219245843726385,20,dna binding
ATG_CRE_CIS_up,"Data from the assay component ATG_CRE_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_CRE_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene CREB3. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is basic leucine zipper.",NP_006359.3,CREB3,cAMP responsive element binding protein 3,https://www.ncbi.nlm.nih.gov/gene/10488,,,Active,0.7811824898385284,1.069319909663311,83.6140520077309,1.9222792702211215,0.14610828486013952,0.7804531319349515,log2_fold_induction,2.30102999566398,0.7305414243006976,"[""Hit-call potentially confounded by overfitting"",""Borderline active"",""Only one conc above baseline, active""]",2.067172114526932,1.935614562760771,1.8029988801326897,20,dna binding
ATG_ERa_TRANS_up,"Data from the assay component ATG_ERa_TRANS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_ERa_TRANS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene ESR1. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the nuclear receptor intended target family, where the subfamily is steroidal.",NP_000116.2,ESR1,estrogen receptor 1,https://www.ncbi.nlm.nih.gov/gene/2099,"[200,29,165,53,52,167,112,30,67,200,29,165,53,52,30,67,112,167]",[1181],Active,1.6315831149199893,1.4763412338218536,134.74909058562048,2.12952584283852,0.22103062321117403,1.3596525960024162,log2_fold_induction,2.30102999566398,1.10515311605587,"[""Only one conc above baseline, active"",""Hit-call potentially confounded by overfitting""]",2.2086160760344953,2.089125912959184,1.895202583144101,20,nuclear receptor
ATG_ERE_CIS_up,"Data from the assay component ATG_ERE_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_ERE_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene ESR1. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the nuclear receptor intended target family, where the subfamily is steroidal.",NP_000116.2,ESR1,estrogen receptor 1,https://www.ncbi.nlm.nih.gov/gene/2099,"[200,29,165,53,52,167,112,30,67,200,29,165,53,52,30,67,112,167]",[1181],Active,1.5874500670485248,3.1415336669140537,54.537738135095275,1.7366971223145105,0.10106210757931403,1.3228750558933948,log2_fold_induction,2.30102999566398,0.5053105378965701,,1.30375170821759,0.9159763616376003,0.487517182958078,20,nuclear receptor
ATG_GLI_CIS_up,"Data from the assay component ATG_GLI_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_GLI_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene GLI1. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is zinc finger.",NP_005260.1,GLI1,GLI family zinc finger 1,https://www.ncbi.nlm.nih.gov/gene/2735,,,Active,0.531961614992462,1.3837728653165453,2.114303416369925,0.32516731154267015,0.07688568381788191,0.44330135149756805,log2_fold_induction,0.845098040014257,0.38442841908940956,"[""Only one conc above baseline, active"",""Hit-call potentially confounded by overfitting"",""Less than 50% efficacy"",""Borderline active""]",0.3983319691733232,0.30475512964182966,0.15730843538069422,20,dna binding
