NAME,DESCRIPTION,SEQAPASS,GENE_SYMBOLS,GENE_NAMES,GENE_URLS,AOP,EVENT,HIT_CALL,TOP,SCALED_TOP,AC50,LOGAC50,BMAD,MAXMED,MAXMED_UNITS,MAXMEDCONC,CUTOFF,FLAGS,MODLACC,MODLAC10,MODLACB,STOCK_CONCENTRATION,INTENDED_TARGET_FAMILY
ACEA_AR_agonist_AUC_viability,"Data from the assay component ACEA_AR_AUC_viability was analyzed  in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of growth reporter, loss-of-signal activity can be used to understand changes in the viability. 
Furthermore, this assay endpoint can be referred to as a secondary readout, because this assay has produced multiple assay endpoints where this one serves a viability function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""cytotoxicity"".",, , , ,,,Active,197.010483361756,7.332146736482977,84.85280022438727,1.92866617902768,8.95647120560566,155.284601428343,percent_activity,2,26.869413616817,"[""Noisy data"",""Noisy data""]",1.82847204002158,1.82847204002158,1.80938554663393,20,cell cycle
ACEA_AR_antagonist_80hr,"Data from the assay component ACEA_AR_antagonist_80hr was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. Using a type of growth reporter, measures of the cells for loss-of-signal activity can be used to understand the signaling at the pathway-level as they relate to the gene AR. Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""nuclear receptor"" intended target family, where the subfamily is ""steroidal"".",, , , ,,,Active,3.43183827920416,9.375372733406234,64.503462351497,1.80958302688011,0.122016065451132,2.85986524216955,log2_fold_induction,2,0.366048196353396,"[""Only highest conc above baseline, active"",""Only highest conc above baseline, active""]",1.55811928289746,1.55811928289746,1.54960868579802,20,nuclear receptor
ACEA_AR_antagonist_AUC_viability,"Data from the assay component ACEA_AR_antagonist_AUC_viability was analyzed  in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of growth reporter, loss-of-signal activity can be used to understand changes in the viability. 
Furthermore, this assay endpoint can be referred to as a secondary readout, because this assay has produced multiple assay endpoints where this one serves a viability function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""cytotoxicity"".",, , , ,,,Active,166.066259895665,5.7361577214312,53.05443084866396,1.72472165992009,9.65026114229828,136.620892945289,percent_activity,2,28.9507834268948,"[""Only highest conc above baseline, active"",""Only highest conc above baseline, active""]",1.44427533932844,1.44427533932844,1.32850691742884,20,cell cycle
APR_HepG2_CellCycleArrest_72h_dn,"Data from the assay component APR_HepG2_CellCycleArrest_72hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_CellCycleArrest_72h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of morphology reporter, measures of all nuclear dna for loss-of-signal activity can be used to understand the signaling at the pathway-level as they relate to the gene . 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""proliferation"".",, , , ,,,Active,1.27483271797842,1.3748165018299092,107.86003561698192,2.03286055936264,0.0927274815425616,1.06236059838495,log2_fold_induction,2.30102999566398,0.927274815425616,"[""Borderline active"",""Borderline active""]",2.22137512833138,1.78771315630382,1.61076644905294,20,cell cycle
APR_HepG2_CellLoss_72h_dn,"Data from the assay component APR_HepG2_CellLoss_72hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_CellLoss_72h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of viability reporter, measures of all nuclear dna for loss-of-signal activity can be used to understand the viability at the cellular-level. 
Furthermore, this assay endpoint can be referred to as a secondary readout, because this assay has produced multiple assay endpoints where this one serves a viability function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""cytotoxicity"".",, , , ,,,Active,1.22182426823245,1.3768905548778063,101.27852381484811,2.00551736266007,0.0887379366431112,1.07139821860135,log2_fold_induction,2.30102999566398,0.887379366431112,,2.15343439144121,1.81178364784006,1.67245035629284,20,cell cycle
ATG_AP_1_CIS_up,"Data from the assay component ATG_AP_1_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_AP_1_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene FOS and JUN. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is basic leucine zipper.","NP_005243.1|NP_002219.1", , , ,,,Active,1.1964076845931075,1.994697165292747,42.718470619903776,1.6306156959580926,0.11995882938125292,1.195087299442531,log2_fold_induction,2,0.5997941469062646,"[""Hit-call potentially confounded by overfitting"",""Only highest conc above baseline, active""]",1.6309043429037708,1.5848235049829138,1.5113324973790934,20,dna binding
ATG_BRE_CIS_up,"Data from the assay component ATG_BRE_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_BRE_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene SMAD1. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is Smad protein.",NP_005891.1, , , ,,,Active,1.4567338479445602,1.5906410247942762,19.122813749470122,1.2815517951556195,0.183163117917566,1.2139448733195726,log2_fold_induction,2,0.91581558958783,"[""Hit-call potentially confounded by overfitting""]",1.6847642580496698,0.8975786823925462,-0.40101137039471224,20,dna binding
ATG_C_EBP_CIS_up,"Data from the assay component ATG_C_EBP_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_C_EBP_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene CEBPB. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is basic leucine zipper.",NP_005185.2, , , ,,,Active,0.6888713682016481,1.378504604743378,6.987618880189152,0.8443292095987334,0.09994473226005482,0.6299116908679145,log2_fold_induction,2,0.4997236613002741,,1.331824231022403,0.7136424063478803,-0.2581990761285995,20,dna binding
ATG_chAR_XSP2_dn,ATG_chAR_XSP2_dn was not developed or optimized to detect loss of signal. Use data with caution.,, , , ,,,Active,1.7849430101373038,2.8298135935322124,81.4596789057831,1.910942693870266,0.21025448628099835,1.7835881421872586,log2_fold_induction,2.30102999566398,0.6307634588429951,"[""Only one conc above baseline, active"",""Hit-call potentially confounded by overfitting""]",1.878141820695818,1.878141820695818,1.7916623184664817,20,nuclear receptor
ATG_chAR_XSP2_dn,ATG_chAR_XSP2_dn was not developed or optimized to detect loss of signal. Use data with caution.,, , , ,,,Active,1.7849430101373038,2.8298135935322124,81.4596789057831,1.910942693870266,0.21025448628099835,1.7835881421872586,log2_fold_induction,2.30102999566398,0.6307634588429951,"[""Only one conc above baseline, active"",""Hit-call potentially confounded by overfitting""]",1.878141820695818,1.878141820695818,1.7916623184664817,20,nuclear receptor
ATG_chERa_XSP2_up,"The assay endpoint ATG_chERa_XSP2_up was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene ER. Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay  endpoints where this one serves a reporter gene function. To generalize the intended target to other relatable targets, this assay endpoint is annotated to the nuclear receptor intended target family, where the subfamily is steroidal.",, , , ,,,Active,1.1491374953699296,1.4872846015820713,8.27564449875921,0.9178018261764795,0.2575470971611746,0.9576145797160687,log2_fold_induction,1.30102999566398,0.7726412914835237,"[""Hit-call potentially confounded by overfitting"",""Only one conc above baseline, active""]",0.9568290887963417,0.9568290887963417,0.7985212111981723,20,nuclear receptor
ATG_CRE_CIS_up,"Data from the assay component ATG_CRE_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_CRE_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene CREB3. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is basic leucine zipper.",NP_006359.3, , , ,,,Active,1.1811939997641119,1.6168747732475217,21.34630855656693,1.3293227827744087,0.14610828486013952,0.9843283331445102,log2_fold_induction,2,0.7305414243006976,,1.5753269872352682,1.0606728732466424,0.21042705199140177,20,dna binding
ATG_EGR_CIS_up,"Data from the assay component ATG_EGR_CIS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_EGR_CIS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene EGR1. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the dna binding intended target family, where the subfamily is zinc finger.",NP_001955.1, , , ,,,Active,1.0874262558372154,1.5586556666843552,25.236455984723268,1.4020283658515584,0.13953386614895374,0.9375671939495189,log2_fold_induction,2,0.6976693307447688,"[""Hit-call potentially confounded by overfitting""]",1.5901111170197015,1.2506496589936873,0.6922302817628012,20,dna binding
ATG_ERa_TRANS_up,"Data from the assay component ATG_ERa_TRANS was analyzed into 1 assay endpoint. 
This assay endpoint, ATG_ERa_TRANS_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene ESR1. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a reporter gene function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the nuclear receptor intended target family, where the subfamily is steroidal.",NP_000116.2, , , ,"[200,29,165,53,52,167,112,30,67,200,29,165,53,52,30,67,112,167]",[1181],Active,2.641818430422247,2.3904546727882474,39.191680643419,1.5931938875789649,0.22103062321117403,2.325502052085856,log2_fold_induction,2,1.10515311605587,,1.5259374195364164,1.370122573454584,1.1448815144933104,20,nuclear receptor
ATG_frAR_XSP2_dn,"The assay endpoint ATG_frAR_XSP2_dn was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for loss-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene AR. Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay  endpoints where this one serves a reporter gene function. To generalize the intended target to other relatable targets, this assay endpoint is annotated to the nuclear receptor intended target family, where the subfamily is steroidal.",, , , ,,,Active,2.06260302911238,3.607933738740368,101.51652423243154,2.0065367397750187,0.1905617987534044,1.7188358577270038,log2_fold_induction,2.30102999566398,0.5716853962602132,"[""Hit-call potentially confounded by overfitting""]",1.826163450509059,1.826163450509059,1.5930818144006418,20,nuclear receptor
ATG_frAR_XSP2_dn,"The assay endpoint ATG_frAR_XSP2_dn was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for loss-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene AR. Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay  endpoints where this one serves a reporter gene function. To generalize the intended target to other relatable targets, this assay endpoint is annotated to the nuclear receptor intended target family, where the subfamily is steroidal.",, , , ,,,Active,2.06260302911238,3.607933738740368,101.51652423243154,2.0065367397750187,0.1905617987534044,1.7188358577270038,log2_fold_induction,2.30102999566398,0.5716853962602132,"[""Hit-call potentially confounded by overfitting""]",1.826163450509059,1.826163450509059,1.5930818144006418,20,nuclear receptor
ATG_frER1_XSP2_up,"The assay endpoint ATG_frER1_XSP2_up was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of inducible reporter, measures of mRNA for gain-of-signal activity can be used to understand the reporter gene at the transcription factor-level as they relate to the gene ER. Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay  endpoints where this one serves a reporter gene function. To generalize the intended target to other relatable targets, this assay endpoint is annotated to the nuclear receptor intended target family, where the subfamily is steroidal.",, , , ,,,Active,1.367166334062123,1.8066582563357347,28.292995802700656,1.4516789351451478,0.25224588532771924,1.2710717248992118,log2_fold_induction,2.30102999566398,0.7567376559831578,,1.5204153526022086,1.5204153526022086,0.7487433596480484,20,nuclear receptor
ATG_hAR_XSP2_dn,ATG_hAR_XSP2_dn was not developed or optimized to detect loss of signal. Use data with caution.,, , , ,,,Active,1.4382177354044108,2.12086598972043,7.175030270653206,0.8558237376499211,0.2260425289127603,1.391951421198139,log2_fold_induction,2.30102999566398,0.6781275867382809,,0.8086161252053935,0.8086161252053935,-0.05324093712500644,20,nuclear receptor
ATG_hAR_XSP2_dn,ATG_hAR_XSP2_dn was not developed or optimized to detect loss of signal. Use data with caution.,, , , ,,,Active,1.4382177354044108,2.12086598972043,7.175030270653206,0.8558237376499211,0.2260425289127603,1.391951421198139,log2_fold_induction,2.30102999566398,0.6781275867382809,,0.8086161252053935,0.8086161252053935,-0.05324093712500644,20,nuclear receptor
